Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum
54,1,1,50,3,3,3,3173.0,2517,0.619,51,0.821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,0,1,36,3,2,3,6705.0,0,0.749,18,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,0,1,37,4,1,3,7181.000407051204,729,0.8898082186612175,26,0.35476163016387,0.0,0.0,0.23809846866035267,0.0,0.7619015313396473,0.0,0.23809846866035267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,0,4,36,5,2,1,15100.0,2004,0.9,76,0.689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,0,3,31,6,3,2,4005.0,1985,1.356,34,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,0,2,32,2,3,4,34516.0,0,0.6390688439615673,47,0.7060671738606897,0.0,0.0,0.0,0.3841776457610593,0.0,0.0,0.0,0.3841776457610593,0.6158223542389407,0.0,0.0,0.0,0.0,0.3841776457610593,0.0,0.6158223542389407,0.0
47,1,3,40,1,3,0,7114.0,1637,0.699,81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51,1,3,32,4,3,3,4017.2417071492805,1513,0.7047699250278612,42,0.35585668438948226,0.0,0.0,0.0,0.0,0.8726485101182858,0.0,0.0,0.8726485101182858,0.12735148988171419,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0,4,36,5,1,2,3263.0,1674,0.588,35,0.346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55,1,0,44,5,3,2,1978.0608568546893,0,0.8713341215433089,38,0.4113734173328793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1515509792413161,0.8484490207586839,0.0,0.0,0.0,0.1515509792413161,0.8484490207586839,1.0,0.0,0.0
46,0,3,40,6,3,2,28829.0,0,0.463,78,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1,1,13,3,1,3,10693.0,2517,0.88,76,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,0,3,36,4,1,1,12223.825852922862,0,0.6607913659102408,32,0.4749948639579178,0.701724350631098,0.0,0.29827564936890205,0.0,0.0,0.0,0.0,0.701724350631098,0.29827564936890205,0.0,0.0,0.0,0.701724350631098,0.29827564936890205,1.0,0.0,0.0
59,1,2,36,3,3,3,4375.0,0,0.621,53,0.472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,1,3,26,3,2,3,1438.3,0,0.7309508692321464,44,0.5509915023295419,0.0,0.028814219155949616,0.0,0.0,0.9711857808440504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1,3,33,1,2,3,2141.458243182232,1792,0.7598070815925868,48,0.7790327744421258,0.0,0.0,0.0,0.0,0.6062368001176698,0.0,0.0,0.0,0.3937631998823302,0.0,0.6062368001176698,0.0,1.0,0.0,1.0,0.0,0.0
42,1,3,37,6,1,3,6453.0,0,0.76,74,0.609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,1,1,36,4,3,1,2190.0,1299,0.938,77,0.711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,0,1,36,2,2,3,2937.0,1633,0.857,102,0.522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
50,0,3,42,4,5,3,34516.0,2099,0.449,35,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0,2,31,5,2,4,17758.274348381747,112,0.8537803688128214,54,0.6849258243814267,0.0,0.3716405017673524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6283594982326476,0.0,0.0
48,1,3,43,6,2,2,2423.0,1773,0.574,64,0.362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,0,5,34,5,3,2,14281.0,1519,0.256,35,0.522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,1,1,40,4,2,5,1763.8465334420894,0,0.8350495921695612,46,0.3726190456767406,0.0,0.0,0.0,0.0,1.0,0.846533442089427,0.0,0.0,0.15346655791057295,0.0,0.0,0.0,0.15346655791057295,0.846533442089427,1.0,0.0,0.0
47,1,3,35,3,3,1,5589.999998582096,0,0.010000008115237158,32,4.645897833110979e-09,0.0,1.508408387085325e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,0,2,45,6,2,1,26729.0,1052,1.034,69,0.816,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,0,2,35,4,3,2,13955.037488568174,1259,0.8348908517543616,20,0.668299521722321,0.07644245425417628,0.0,0.9235575457458237,0.0,0.0,0.0,0.0,0.07644245425417628,0.0,0.0,0.9235575457458237,0.0,0.07644245425417628,0.9235575457458237,1.0,0.0,0.0
51,0,2,36,1,1,2,34516.0,1702,0.705,98,0.849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,1,1,41,3,3,4,2709.0,2034,0.606,92,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,0,5,38,5,3,4,24033.0,612,0.635,75,0.531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,0,4,30,4,6,1,2450.0,1967,0.589,29,0.611,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,0,3,36,2,3,4,9457.0,350,1.024,28,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,0,2,29,2,2,3,2670.0383465542286,0,0.7668258161818345,36,0.6537287140594571,0.0,0.7404133614428028,0.0,0.2595866385571972,0.0,0.0,0.0,0.7404133614428028,0.0,0.2595866385571972,0.0,0.0,0.0,0.7404133614428028,1.0,0.0,0.0
47,0,3,28,5,1,3,8763.345276557691,0,0.5319278721909283,47,0.515909353192033,0.0,0.0,0.0,0.909353192032988,0.0,0.09064680796701197,0.0,0.0,0.0,0.0,0.0,0.909353192032988,0.0,0.09064680796701197,1.0,0.0,0.0
57,1,2,49,4,2,2,1857.0,1528,0.698,71,0.868,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44,1,3,36,2,3,1,3675.0,2517,0.766,35,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,1,2,36,3,1,2,2501.0,1845,0.668,65,0.806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,1,5,28,3,3,2,2077.0,0,0.59,69,0.917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
37,0,2,26,4,2,2,1438.421177060646,0,0.7576976138619499,44,0.6144927412760246,0.0,0.0,0.0,0.17311008663718708,0.8268899133628129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0,3,26,3,2,4,15190.188223733534,0,0.5960820408053945,36,0.5303984294860324,0.0,0.0,0.5346418073852078,0.0,0.0,0.0,0.46535819261479217,0.5346418073852078,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,0,2,46,2,3,0,18871.0,1740,1.727,21,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,0,4,28,1,2,4,4428.0,0,0.865,36,0.286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35,1,0,36,1,2,2,3019.0,1462,0.718,71,0.732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,0,4,36,5,3,0,8129.0,1799,0.566,33,0.737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,1,2,36,5,3,2,1959.0,662,0.888,52,0.793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,0,3,33,2,2,2,13163.346869226074,0,0.5520387488114643,37,0.5582665833030098,0.0,0.0,0.9387786715421036,0.0,0.0,0.06122132845789641,0.0,0.9387786715421036,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,1,3,38,5,3,4,2808.0,2264,0.544,74,0.682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
33,0,0,28,2,3,3,22460.25941267901,0,0.49305730905057266,18,0.3186531017936979,0.871915854862504,0.0,0.0,0.128084145137496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1,3,37,5,2,6,17678.0,0,0.788,49,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47,0,3,42,2,3,4,34516.0,0,0.569288777793023,32,0.5295122896102175,0.6780748147131803,0.0,0.0,0.3219251852868197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6780748147131803,0.0,0.3219251852868197,0.0,0.0,0.0
43,1,3,34,3,3,4,1438.3,0,0.669589577842578,48,0.6370844122894874,0.0,0.0,0.0,0.0,0.49310939672477505,0.0,0.506890603275225,0.49310939672477505,0.0,0.0,0.0,0.0,0.49310939672477505,0.0,1.0,0.0,0.0
51,1,1,43,5,1,3,1822.0,1114,0.539,73,0.553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,1,3,36,5,3,1,1508.992297536448,0,0.7199812940170879,59,0.46608912850681655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6662998826879978,0.0,0.3337001173120022,0.0,0.0,0.3337001173120022,0.6662998826879978,1.0,0.0,0.0
28,0,1,13,4,3,3,20030.0,1204,0.979,127,0.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,1,3,34,6,3,1,1585.0,1381,0.706,40,0.379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,1,2,46,4,5,2,3540.637282624113,0,0.5545206630851053,40,0.4713700763475107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23186413120565297,0.0,0.768135868794347,0.0,0.768135868794347,0.23186413120565297,1.0,0.0,0.0
35,1,2,18,3,3,2,5779.0,2517,1.201,32,1.133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59,1,0,55,2,2,3,2645.0,1127,0.623,76,0.767,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41,0,4,28,6,1,4,4475.0,0,0.706,66,0.737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58,0,0,43,3,4,5,28345.59184521753,198,0.7366389595746339,51,0.6034740593247592,0.0,0.0,0.6899153052725352,0.3100846947274648,0.0,0.0,0.0,0.0,0.3100846947274648,0.6899153052725352,0.0,0.6899153052725352,0.0,0.3100846947274648,0.3100846947274648,0.0,0.0
65,1,2,45,6,2,2,2658.0,1514,1.193,26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1,4,36,2,2,3,2291.3552367841885,0,0.6205482020886546,31,0.41673715858974053,0.0,0.0,0.0,0.0,0.8925394640313813,0.0,0.8925394640313813,0.10746053596861871,0.0,0.0,0.0,0.0,0.10746053596861871,0.8925394640313813,1.0,0.0,0.0
41,1,5,30,4,2,1,1762.0,1051,0.785,80,0.739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
53,1,2,44,3,2,4,3519.0,0,0.548,33,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57,1,1,53,3,4,3,3262.8237668191287,859,0.729264824287907,45,0.42960391073893633,0.0,0.0,0.0,0.0,0.0,0.0,0.02462196264241523,0.0,0.0,0.0,0.9753780373575848,0.9753780373575848,0.0,0.02462196264241523,1.0,0.0,0.0
40,0,4,32,1,2,3,7316.0,1335,0.563,50,0.471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,0,4,36,5,3,3,28200.0,765,0.68,64,0.641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
55,0,3,51,6,2,3,17198.0,0,0.803,62,0.722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43,1,2,37,3,3,1,1438.3,0,1.004,28,0.273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,0,0,37,3,3,2,8023.544519921798,0,0.7624887660010415,22,0.38096005689259194,0.0,0.0,0.5004160740355008,0.0,0.4995839259644992,0.4995839259644992,0.0,0.0,0.5004160740355008,0.0,0.0,0.4995839259644992,0.5004160740355008,0.0,1.0,0.0,0.0
42,0,3,24,4,3,2,2171.0,1415,0.773,77,0.833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33,0,2,21,2,2,4,27992.0,0,0.433,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,1,2,33,1,3,2,3420.0,1405,0.843,75,0.596,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55,1,1,49,3,4,3,3236.2947903442832,859,0.6396009968225385,43,0.3594769264139578,0.0,0.0,0.0,0.0,0.0,0.0,0.2302729430675725,0.0,0.0,0.0,0.7697270569324275,0.7697270569324275,0.0,0.2302729430675725,1.0,0.0,0.0
50,1,0,43,4,1,2,2393.0,1499,0.784,82,0.745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1,4,32,6,3,4,4341.0,0,0.613,63,0.537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26,0,0,13,3,3,3,7102.0,0,0.537,41,0.281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47,0,2,39,2,2,2,3471.0,0,0.871,115,0.742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,0,2,34,2,3,4,24214.031701097014,764,0.7389496237803083,51,0.5265342017316226,0.0,0.5155266089459146,0.0,0.4844733910540854,0.0,0.0,0.0,0.0,0.0,0.5155266089459146,0.0,0.0,1.0,0.0,0.4844733910540854,0.0,0.5155266089459146
53,1,3,42,6,1,2,2293.0,1460,0.658,74,0.542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,0,2,33,4,2,2,8116.579331536621,1321,0.9566607694193172,29,0.48278545356521746,0.0,0.0,0.27660769419317144,0.7233923058068286,0.0,0.0,0.0,0.0,0.0,0.0,0.7233923058068286,0.0,0.7233923058068286,0.27660769419317144,1.0,0.0,0.0
47,0,2,36,4,3,5,4754.0,0,0.618,41,0.367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,1,3,40,6,4,2,1438.3,0,0.714,88,0.833,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,0,4,36,1,2,3,24602.42746070712,727,0.40943167372206646,45,0.3718176369061317,0.19630409817582628,0.0,0.8036959018241737,0.0,0.0,0.0,0.0,0.8036959018241737,0.0,0.0,0.0,0.19630409817582628,0.0,0.8036959018241737,1.0,0.0,0.0
60,1,0,48,5,1,3,1438.3,0,0.653,83,0.729,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
28,0,1,14,4,3,1,2897.0,1398,0.907,73,0.872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44,0,2,36,6,3,1,28292.0,0,0.542,60,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54,0,1,39,1,2,3,1438.3,0,0.6969840771903403,22,0.9006074662153714,0.0,0.277403545499164,0.0,0.0,0.0,0.0,0.722596454500836,0.0,0.277403545499164,0.0,0.0,0.0,0.722596454500836,0.0,1.0,0.0,0.0
42,0,3,35,1,3,2,3739.4168562113823,0,0.778685901243,64,0.8092298177000884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5092381987352967,0.49076180126470326,0.49076180126470326,0.0,0.0
47,0,3,42,2,4,5,34516.0,0,0.521,35,0.591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
57,1,2,36,5,3,2,8224.0,1239,0.793,124,0.653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,1,2,35,3,2,2,2762.2431943587394,2447,0.603288400870782,39,0.3760900019498483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26126052058696103,0.0,0.738739479413039,0.0,1.0,0.0,1.0,0.0,0.0
42,0,3,36,4,3,5,5855.536341817942,0,0.6457239905609947,40,0.5570992880470997,0.0,0.28646081238420884,0.7135391876157912,0.0,0.0,0.0,0.0,0.0,0.7135391876157912,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1,3,33,6,3,3,8628.0,1077,0.872,58,0.415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54,0,3,43,2,3,1,18152.502529447356,0,0.7275742280174132,50,0.8730867011997343,0.0,0.9155085191470518,0.08449148085294822,0.0,0.0,0.0,0.0,0.9155085191470518,0.08449148085294822,0.0,0.0,0.0,0.0,1.0,0.08449148085294822,0.0,0.0
45,0,2,31,2,2,1,6530.0,1425,0.716,101,0.656,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26,0,0,36,4,3,4,2665.0,1567,0.586,64,0.455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
55,1,0,45,4,3,2,1982.1613408331825,0,0.8545805138337255,37,0.47054291943039556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7935463666726991,0.0,0.0,0.0,0.20645363332730093,0.7935463666726991,1.0,0.0,0.0
37,1,2,25,4,2,1,1438.3,0,0.741,75,0.744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1,1,37,3,2,2,3146.710870167797,961,0.969156519328812,49,0.48877370029203693,0.0,0.4855435083898506,0.0,0.0,0.0,0.0,0.0,0.5144564916101494,0.0,0.0,0.4855435083898506,0.4855435083898506,0.5144564916101494,0.0,1.0,0.0,0.0
47,1,3,39,6,2,1,2915.0,2422,0.576,83,0.766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,1,4,36,5,3,2,2919.0491992664765,0,0.5364422157707578,46,0.5460835391175399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5245996332381921,0.47540036676180786,0.0,1.0,0.0,0.0
39,0,1,33,6,1,2,2255.0,0,0.73,81,0.884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,0,2,34,2,3,3,7074.645940797078,0,0.8234959578142562,41,0.5237840557994862,0.03796869682131876,0.0,0.0,0.9620313031786812,0.0,0.0,0.0,0.03796869682131876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30,1,1,36,2,2,3,2905.0,2517,0.725,39,0.393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,0,2,16,3,2,3,4287.791754061565,2517,0.8180262370768387,59,0.6010562223075118,0.0,0.6332083948721962,0.0,0.36679160512780384,0.0,0.6332083948721962,0.0,0.0,0.0,0.0,0.0,0.0,0.6332083948721962,0.0,1.0,0.0,0.0
41,1,4,24,4,2,3,1438.3,0,0.6531345513478635,42,0.49634406525849256,0.0,0.0,0.0,0.0,0.7715040786557867,0.0,0.22849592134421326,0.7715040786557867,0.0,0.0,0.0,0.0,0.0,0.7715040786557867,1.0,0.0,0.0
45,0,3,35,2,3,4,34516.0,0,0.6201575578512145,31,0.37323877340254025,0.7483962003628915,0.0,0.0,0.25160379963710855,0.0,0.25160379963710855,0.0,0.0,0.0,0.0,0.7483962003628915,0.0,0.0,1.0,0.7483962003628915,0.0,0.0
42,0,3,30,2,3,2,1602.4903744391613,0,0.7015379730797484,41,0.48136492465009645,0.0,0.2980748878322852,0.0,0.0,0.7019251121677148,0.7019251121677148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,0,4,29,3,2,5,3395.7493739188785,1871,0.8010169524118654,40,0.5978212290627848,0.0,0.7407050664509156,0.0,0.2592949335490844,0.0,0.2592949335490844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,0,4,36,5,1,1,19188.0,1622,0.75,52,0.926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,1,2,36,3,2,3,2370.0,2031,0.889,79,0.975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
39,0,1,33,2,2,2,2895.124465657822,2517,0.7371630628627729,47,0.6806723663165681,0.0,0.0,0.0,0.26037213815181137,0.7396278618481886,0.0,0.26037213815181137,0.0,0.0,0.0,0.7396278618481886,0.0,0.0,1.0,1.0,0.0,0.0
37,0,1,25,3,2,3,2608.0,1799,0.732,72,0.636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,0,3,36,4,2,4,7464.0,2517,0.9,62,0.879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,0,1,18,2,3,3,12555.603732029716,0,0.978504665037145,31,0.5756363957279258,0.0,0.0,0.602656131774447,0.397343868225553,0.0,0.397343868225553,0.0,0.0,0.602656131774447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,1,2,43,3,2,4,1822.0,1605,0.756,39,0.696,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,1,1,36,2,3,2,1467.4060379042628,457,0.5497917619541381,39,0.4536557579588952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08182845727877242,0.0,0.9181715427212276,0.0,0.08182845727877242,0.0,1.0,0.0,0.0
51,0,3,42,1,3,2,3739.9179681407554,0,0.7643741915162269,62,0.8508829468411325,0.0,0.8304148916980835,0.16958510830191653,0.0,0.0,0.0,0.0,0.0,0.16958510830191653,0.8304148916980835,0.0,0.0,0.8304148916980835,0.16958510830191653,0.16958510830191653,0.0,0.0
46,0,1,36,4,3,2,1438.3,890,1.143,48,1.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,0,2,36,3,3,3,34516.0,0,0.4602721909009892,41,0.25540113522153396,0.2553007954207882,0.0,0.0,0.0,0.0,0.7446992045792118,0.0,0.0,0.2553007954207882,0.0,0.0,0.0,0.0,1.0,0.2553007954207882,0.0,0.0
59,0,2,49,6,3,2,6834.0,900,0.605,70,0.628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
